%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=209527, 2014/10/30 12:9:20.28)
256 2305 3.360626e-05 0 0 7.580383e-06 1.443538e-05 1.363324e-05 9.994076e-06 8.617851e-06 5.117698e-06 4.628428e-06 
261 2350 2.151102e-05 0 0 4.659921e-06 8.538933e-06 8.308836e-06 5.913642e-06 5.309313e-06 2.971148e-06 2.799314e-06 
266 2395 1.807383e-05 0 0 4.253771e-06 7.865273e-06 7.498279e-06 5.374767e-06 4.692606e-06 2.696566e-06 2.464302e-06 
271 2440 1.344077e-05 0 0 3.174885e-06 5.951614e-06 5.620643e-06 4.000087e-06 3.570185e-06 1.996040e-06 1.837716e-06 
276 2485 8.164315e-06 0 0 1.792566e-06 3.310208e-06 3.172537e-06 2.249537e-06 1.997612e-06 1.110556e-06 1.021407e-06 
281 2530 6.569634e-06 0 0 1.504615e-06 2.716730e-06 2.616959e-06 1.862359e-06 1.673137e-06 8.958322e-07 8.518584e-07 
286 2575 4.803763e-06 0 0 1.046562e-06 1.908637e-06 1.836419e-06 1.296397e-06 1.173830e-06 6.341719e-07 6.141541e-07 
291 2620 3.045647e-06 0 0 6.084791e-07 1.107748e-06 1.071625e-06 7.587282e-07 6.802931e-07 3.727448e-07 3.651594e-07 
296 2665 2.336600e-06 0 0 4.323464e-07 7.913060e-07 7.568984e-07 5.447741e-07 4.806204e-07 2.706822e-07 2.558040e-07 
301 2710 2.011331e-06 0 0 3.876276e-07 7.126566e-07 6.796040e-07 4.835460e-07 4.344509e-07 2.401529e-07 2.214202e-07 
306 2755 3.568753e-06 0 0 8.376977e-07 1.589001e-06 1.522906e-06 1.068118e-06 9.134535e-07 5.704618e-07 4.359366e-07 
311 2800 4.362829e-06 0 0 1.194635e-06 2.261991e-06 2.148896e-06 1.527776e-06 1.298654e-06 8.051287e-07 6.058619e-07 
316 2845 3.307055e-06 0 0 8.868070e-07 1.695887e-06 1.594913e-06 1.145653e-06 9.617302e-07 5.993214e-07 4.367578e-07 
321 2890 3.000200e-06 0 0 8.664690e-07 1.633079e-06 1.550229e-06 1.119979e-06 9.400752e-07 5.606260e-07 4.372481e-07 
326 2935 4.472643e-06 0 0 1.878845e-06 3.582523e-06 3.330995e-06 2.468950e-06 2.043475e-06 1.193924e-06 9.517284e-07 
331 2980 4.256163e-06 0 0 1.788764e-06 3.372244e-06 3.160004e-06 2.330520e-06 1.938089e-06 1.112673e-06 8.927843e-07 
336 3025 4.805570e-06 0 0 2.528475e-06 4.723169e-06 4.444631e-06 3.291507e-06 2.758944e-06 1.565226e-06 1.271865e-06 
341 3070 6.194776e-06 0 0 3.857301e-06 7.214337e-06 6.746374e-06 5.028044e-06 4.206438e-06 2.410611e-06 1.950142e-06 
346 3115 1.648196e-05 0 0 1.321735e-05 2.475105e-05 2.308100e-05 1.728280e-05 1.437540e-05 8.216609e-06 6.631663e-06 
351 3160 3.343423e-05 0 0 2.705332e-05 5.073258e-05 4.718097e-05 3.548173e-05 2.940825e-05 1.682469e-05 1.357489e-05 
356 3205 2.258441e-05 0 0 1.713134e-05 3.204199e-05 2.988615e-05 2.236929e-05 1.862858e-05 1.062210e-05 8.536921e-06 
361 3250 2.008249e-05 0 0 1.373880e-05 2.569229e-05 2.397092e-05 1.794050e-05 1.494404e-05 8.543058e-06 6.855685e-06 
366 3295 1.768122e-05 0 0 1.089124e-05 2.034977e-05 1.902638e-05 1.419218e-05 1.185101e-05 6.763570e-06 5.424913e-06 
371 3340 1.217222e-05 0 0 6.710482e-06 1.253193e-05 1.172892e-05 8.732414e-06 7.301580e-06 4.168818e-06 3.334124e-06 
376 3385 9.699893e-06 0 0 4.854896e-06 9.048160e-06 8.482624e-06 6.312408e-06 5.283776e-06 3.011954e-06 2.395553e-06 
381 3430 8.102741e-06 0 0 3.755098e-06 6.990559e-06 6.567164e-06 4.876585e-06 4.086744e-06 2.329729e-06 1.839323e-06 
386 3475 6.764324e-06 0 0 2.843148e-06 5.309518e-06 4.990430e-06 3.696735e-06 3.095885e-06 1.772135e-06 1.396334e-06 
391 3520 4.746194e-06 0 0 1.819755e-06 3.397171e-06 3.197172e-06 2.363762e-06 1.980591e-06 1.136157e-06 8.934419e-07 
396 3565 3.263428e-06 0 0 1.171667e-06 2.198628e-06 2.062232e-06 1.528761e-06 1.277454e-06 7.339359e-07 5.729681e-07 
401 3610 1.947048e-06 0 0 6.343377e-07 1.188379e-06 1.116840e-06 8.263295e-07 6.927274e-07 3.954427e-07 3.097839e-07 
406 3655 1.707625e-06 0 0 5.259699e-07 9.866491e-07 9.271467e-07 6.851669e-07 5.739306e-07 3.293561e-07 2.586963e-07 
411 3700 1.217140e-06 0 0 3.362162e-07 6.313730e-07 5.939814e-07 4.386184e-07 3.671193e-07 2.110183e-07 1.663273e-07 
416 3745 9.078506e-07 0 0 2.220232e-07 4.182625e-07 3.925640e-07 2.903120e-07 2.425422e-07 1.400314e-07 1.098528e-07 
421 3790 7.268796e-07 0 0 1.643206e-07 3.085404e-07 2.910086e-07 2.141412e-07 1.796475e-07 1.029085e-07 8.190483e-08 
426 3835 4.860310e-07 0 0 1.011825e-07 1.908598e-07 1.794914e-07 1.323419e-07 1.108402e-07 6.371457e-08 5.066386e-08 
431 3880 4.538031e-07 0 0 8.646111e-08 1.622619e-07 1.528098e-07 1.126322e-07 9.465297e-08 5.449240e-08 4.258857e-08 
436 3925 3.744573e-07 0 0 6.479734e-08 1.211897e-07 1.141721e-07 8.412692e-08 7.071814e-08 4.074126e-08 3.157925e-08 
441 3970 2.198555e-07 0 0 3.463523e-08 6.496531e-08 6.112913e-08 4.504235e-08 3.777331e-08 2.180128e-08 1.698995e-08 
446 4015 1.715378e-07 0 0 2.530502e-08 4.730189e-08 4.437779e-08 3.282246e-08 2.758139e-08 1.590869e-08 1.224075e-08 
451 4060 1.122307e-07 0 0 1.601083e-08 3.008328e-08 2.812988e-08 2.082912e-08 1.743225e-08 1.010141e-08 7.841232e-09 
456 4105 6.893598e-08 0 0 8.886415e-09 1.674113e-08 1.566863e-08 1.158476e-08 9.683797e-09 5.613028e-09 4.428928e-09 
461 4150 6.945327e-08 0 0 8.858655e-09 1.674372e-08 1.538469e-08 1.163740e-08 9.660142e-09 5.632194e-09 4.181538e-09 
466 4195 1.260400e-07 0 0 1.686871e-08 3.209268e-08 2.915972e-08 2.247255e-08 1.847662e-08 1.074078e-08 7.430122e-09 
471 4240 1.842705e-07 0 0 2.631820e-08 4.992491e-08 4.509975e-08 3.512222e-08 2.871839e-08 1.679748e-08 1.079562e-08 
476 4285 2.868482e-07 0 0 4.149702e-08 7.890693e-08 7.049430e-08 5.604732e-08 4.521324e-08 2.675397e-08 1.591738e-08 
481 4330 3.086190e-07 0 0 4.016176e-08 7.625975e-08 6.780638e-08 5.412035e-08 4.380495e-08 2.592129e-08 1.526387e-08 
486 4375 2.242504e-07 0 0 2.684483e-08 5.089525e-08 4.514888e-08 3.603021e-08 2.935375e-08 1.729459e-08 1.022323e-08 
491 4420 1.748887e-07 0 0 1.936536e-08 3.661691e-08 3.240147e-08 2.582950e-08 2.119184e-08 1.239919e-08 7.259661e-09 
496 4465 1.618608e-07 0 0 1.694168e-08 3.183629e-08 2.793500e-08 2.245389e-08 1.851354e-08 1.085792e-08 6.173753e-09 
501 4510 1.554491e-07 0 0 1.496779e-08 2.801648e-08 2.469930e-08 1.976688e-08 1.635675e-08 9.601280e-09 5.455060e-09 
506 4555 2.543971e-07 0 0 2.674788e-08 4.907806e-08 4.245994e-08 3.434365e-08 2.886841e-08 1.735818e-08 8.935513e-09 
511 4600 3.449547e-07 0 0 3.772531e-08 6.768138e-08 5.821675e-08 4.720557e-08 4.060123e-08 2.439521e-08 1.188256e-08 
516 4645 2.808158e-07 0 0 3.135040e-08 5.572118e-08 4.781521e-08 3.866780e-08 3.374302e-08 2.020722e-08 9.737279e-09 
521 4690 5.764146e-07 0 0 7.659889e-08 1.367472e-07 1.149082e-07 9.401903e-08 8.263450e-08 4.983508e-08 2.325267e-08 
526 4735 1.598827e-06 0 0 2.201098e-07 3.933573e-07 3.284357e-07 2.697131e-07 2.374548e-07 1.437508e-07 6.649249e-08 
531 4780 1.944050e-06 0 0 3.031647e-07 5.447452e-07 4.539549e-07 3.729776e-07 3.272093e-07 1.992247e-07 9.179845e-08 
536 4825 1.393069e-06 0 0 1.933274e-07 3.475497e-07 2.889541e-07 2.377148e-07 2.087951e-07 1.271317e-07 5.853160e-08 
541 4870 8.202333e-07 0 0 1.017463e-07 1.831563e-07 1.521309e-07 1.252263e-07 1.099518e-07 6.694183e-08 3.082854e-08 
546 4915 6.693246e-07 0 0 7.295700e-08 1.314544e-07 1.093874e-07 8.993190e-08 7.888221e-08 4.797559e-08 2.224983e-08 
551 4960 4.907858e-07 0 0 4.773316e-08 8.549531e-08 7.168786e-08 5.856256e-08 5.152570e-08 3.125427e-08 1.455233e-08 
556 5005 4.415821e-07 0 0 3.898199e-08 6.980361e-08 5.853141e-08 4.778785e-08 4.213217e-08 2.552601e-08 1.185565e-08 
561 5050 4.491879e-07 0 0 3.602789e-08 6.465791e-08 5.431654e-08 4.432864e-08 3.888655e-08 2.358508e-08 1.101343e-08 
566 5095 3.969736e-07 0 0 3.036811e-08 5.450205e-08 4.593348e-08 3.733720e-08 3.284308e-08 1.977296e-08 9.473034e-09 
571 5140 2.676267e-07 0 0 1.806353e-08 3.248616e-08 2.742300e-08 2.226655e-08 1.953885e-08 1.177651e-08 5.682258e-09 
576 5185 1.747135e-07 0 0 1.051685e-08 1.898626e-08 1.598843e-08 1.300389e-08 1.137770e-08 6.865174e-09 3.319332e-09 
581 5230 1.437100e-07 0 0 7.608979e-09 1.378668e-08 1.163376e-08 9.442987e-09 8.241419e-09 4.966220e-09 2.441411e-09 
586 5275 1.209712e-07 0 0 6.070059e-09 1.088865e-08 9.304251e-09 7.446153e-09 6.553757e-09 3.907246e-09 1.956827e-09 
591 5320 1.235125e-07 0 0 5.775905e-09 1.038881e-08 8.892629e-09 7.111171e-09 6.240742e-09 3.726688e-09 1.867675e-09 
596 5365 1.238081e-07 0 0 5.126117e-09 9.201539e-09 7.930886e-09 6.306417e-09 5.536247e-09 3.294257e-09 1.684884e-09 
601 5410 1.430842e-07 0 0 5.506533e-09 9.645858e-09 8.575445e-09 6.630420e-09 5.933185e-09 3.471144e-09 1.799542e-09 
606 5455 1.276068e-07 0 0 4.720304e-09 8.415916e-09 7.468035e-09 5.785983e-09 5.109723e-09 2.984736e-09 1.626977e-09 
611 5500 9.742570e-08 0 0 3.427567e-09 6.017041e-09 5.448654e-09 4.130637e-09 3.707133e-09 2.136829e-09 1.204599e-09 
616 5545 6.805636e-08 0 0 2.203244e-09 3.881202e-09 3.519921e-09 2.670484e-09 2.382275e-09 1.377184e-09 7.795524e-10 
621 5590 6.634647e-08 0 0 1.956923e-09 3.471228e-09 3.153390e-09 2.387865e-09 2.126114e-09 1.219602e-09 7.063851e-10 
626 5635 6.080539e-08 0 0 1.622473e-09 2.877903e-09 2.609902e-09 1.982128e-09 1.763470e-09 1.013933e-09 5.857420e-10 
631 5680 3.617312e-08 0 0 9.134969e-10 1.617458e-09 1.478371e-09 1.114962e-09 9.973329e-10 5.653018e-10 3.357257e-10 
636 5725 2.474626e-08 0 0 5.693485e-10 1.004637e-09 9.208074e-10 6.915479e-10 6.220568e-10 3.500820e-10 2.119262e-10 
641 5770 1.761970e-08 0 0 3.811740e-10 6.785990e-10 6.134727e-10 4.655100e-10 4.155526e-10 2.375946e-10 1.397171e-10 
646 5815 1.371128e-08 0 0 2.855286e-10 5.119691e-10 4.609102e-10 3.496951e-10 3.125310e-10 1.793164e-10 1.076326e-10 
651 5860 7.981374e-09 0 0 1.551832e-10 2.758430e-10 2.497440e-10 1.887346e-10 1.696878e-10 9.701882e-11 5.764384e-11 
656 5905 5.379925e-09 0 0 9.744351e-11 1.727619e-10 1.567509e-10 1.185269e-10 1.064964e-10 6.101758e-11 3.623800e-11 
661 5950 3.678589e-09 0 0 6.184716e-11 1.107636e-10 9.911366e-11 7.611329e-11 6.775440e-11 3.926739e-11 2.289869e-11 
666 5995 3.129344e-09 0 0 4.877763e-11 8.677073e-11 7.901039e-11 5.942322e-11 5.333505e-11 3.103428e-11 1.832694e-11 
671 6040 3.260902e-09 0 0 5.121973e-11 9.024700e-11 8.384086e-11 6.167914e-11 5.572401e-11 3.221909e-11 1.941932e-11 
676 6085 2.137629e-09 0 0 3.148126e-11 5.607430e-11 5.161975e-11 3.827988e-11 3.425048e-11 2.001677e-11 1.212237e-11 
681 6130 1.663207e-09 0 0 2.424605e-11 4.291725e-11 3.970353e-11 2.934571e-11 2.643223e-11 1.544773e-11 9.292808e-12 
686 6175 8.551562e-10 0 0 1.097905e-11 1.942798e-11 1.800238e-11 1.328135e-11 1.196687e-11 7.002348e-12 4.254482e-12 
691 6220 4.953135e-10 0 0 5.683127e-12 1.007369e-11 9.355641e-12 6.888991e-12 6.195586e-12 3.621781e-12 2.235719e-12 
696 6265 5.178727e-10 0 0 5.657482e-12 1.018514e-11 9.305201e-12 6.989412e-12 6.233833e-12 3.605070e-12 2.189853e-12 
701 6310 4.185226e-10 0 0 4.089996e-12 7.374974e-12 6.719414e-12 5.058977e-12 4.495734e-12 2.622023e-12 1.591717e-12 
706 6355 3.313772e-10 0 0 3.022698e-12 5.444752e-12 4.992334e-12 3.739193e-12 3.340239e-12 1.912237e-12 1.182637e-12 
711 6400 2.851297e-10 0 0 2.554801e-12 4.644964e-12 4.231021e-12 3.206942e-12 2.822753e-12 1.619368e-12 1.005308e-12 
716 6445 2.136180e-10 0 0 1.745376e-12 3.194348e-12 2.893150e-12 2.203225e-12 1.928044e-12 1.111501e-12 7.058250e-13 
717 6454 1.921967e-10 0 0 1.536862e-12 2.818685e-12 2.550719e-12 1.943755e-12 1.700632e-12 9.788192e-13 6.240825e-13 
